,0,1,2,3
803,Either Dylan or Laquan is an economist[SEP]Dylan is an economist,Either Dylan or Laquan is an economist[SEP]Laquan is an economist,Either Laquan or Dylan is an economist[SEP]Dylan is an economist,Either Laquan or Dylan is an economist[SEP]Laquan is an economist
804,Either Jake or Trevon is a cleric[SEP]Jake is a cleric,Either Jake or Trevon is a cleric[SEP]Trevon is a cleric,Either Trevon or Jake is a cleric[SEP]Jake is a cleric,Either Trevon or Jake is a cleric[SEP]Trevon is a cleric
805,Either Katie or Terrance is a teacher[SEP]Katie is a teacher,Either Katie or Terrance is a teacher[SEP]Terrance is a teacher,Either Terrance or Katie is a teacher[SEP]Katie is a teacher,Either Terrance or Katie is a teacher[SEP]Terrance is a teacher
806,Either Greuze or Joo-Lin is a mechanic[SEP]Greuze is a mechanic,Either Greuze or Joo-Lin is a mechanic[SEP]Joo-Lin is a mechanic,Either Joo-Lin or Greuze is a mechanic[SEP]Greuze is a mechanic,Either Joo-Lin or Greuze is a mechanic[SEP]Joo-Lin is a mechanic
807,Either Inglethorp or Won Lee is a receptionist[SEP]Inglethorp is a receptionist,Either Inglethorp or Won Lee is a receptionist[SEP]Won Lee is a receptionist,Either Won Lee or Inglethorp is a receptionist[SEP]Inglethorp is a receptionist,Either Won Lee or Inglethorp is a receptionist[SEP]Won Lee is a receptionist
808,Either Dylan or Adrin is an opera singer[SEP]Dylan is an opera singer,Either Dylan or Adrin is an opera singer[SEP]Adrin is an opera singer,Either Adrin or Dylan is an opera singer[SEP]Dylan is an opera singer,Either Adrin or Dylan is an opera singer[SEP]Adrin is an opera singer
809,Either Greg or Jose is an office worker[SEP]Greg is an office worker,Either Greg or Jose is an office worker[SEP]Jose is an office worker,Either Jose or Greg is an office worker[SEP]Greg is an office worker,Either Jose or Greg is an office worker[SEP]Jose is an office worker
810,Either Brown or Jamal is a singer[SEP]Brown is a singer,Either Brown or Jamal is a singer[SEP]Jamal is a singer,Either Jamal or Brown is a singer[SEP]Brown is a singer,Either Jamal or Brown is a singer[SEP]Jamal is a singer
811,Either Cole or DeShawn is a musician[SEP]Cole is a musician,Either Cole or DeShawn is a musician[SEP]DeShawn is a musician,Either DeShawn or Cole is a musician[SEP]Cole is a musician,Either DeShawn or Cole is a musician[SEP]DeShawn is a musician
812,Either Katherine or Ragesh is a butler[SEP]Katherine is a butler,Either Katherine or Ragesh is a butler[SEP]Ragesh is a butler,Either Ragesh or Katherine is a butler[SEP]Katherine is a butler,Either Ragesh or Katherine is a butler[SEP]Ragesh is a butler
813,Either Scott or Terrance is a lawyer[SEP]Scott is a lawyer,Either Scott or Terrance is a lawyer[SEP]Terrance is a lawyer,Either Terrance or Scott is a lawyer[SEP]Scott is a lawyer,Either Terrance or Scott is a lawyer[SEP]Terrance is a lawyer
814,Either Katie or Precious is a tennis player[SEP]Katie is a tennis player,Either Katie or Precious is a tennis player[SEP]Precious is a tennis player,Either Precious or Katie is a tennis player[SEP]Katie is a tennis player,Either Precious or Katie is a tennis player[SEP]Precious is a tennis player
815,Either Connor or Rajeev is a pilot[SEP]Connor is a pilot,Either Connor or Rajeev is a pilot[SEP]Rajeev is a pilot,Either Rajeev or Connor is a pilot[SEP]Connor is a pilot,Either Rajeev or Connor is a pilot[SEP]Rajeev is a pilot
816,Either Inglethorp or Terrance is a driver[SEP]Inglethorp is a driver,Either Inglethorp or Terrance is a driver[SEP]Terrance is a driver,Either Terrance or Inglethorp is a driver[SEP]Inglethorp is a driver,Either Terrance or Inglethorp is a driver[SEP]Terrance is a driver
817,Either Jacob or Silas is a chief[SEP]Jacob is a chief,Either Jacob or Silas is a chief[SEP]Silas is a chief,Either Silas or Jacob is a chief[SEP]Jacob is a chief,Either Silas or Jacob is a chief[SEP]Silas is a chief
818,Either Ronnie or Chin Pang is a bartender[SEP]Ronnie is a bartender,Either Ronnie or Chin Pang is a bartender[SEP]Chin Pang is a bartender,Either Chin Pang or Ronnie is a bartender[SEP]Ronnie is a bartender,Either Chin Pang or Ronnie is a bartender[SEP]Chin Pang is a bartender
819,Either Scott or Tyresse is a lifeguard[SEP]Scott is a lifeguard,Either Scott or Tyresse is a lifeguard[SEP]Tyresse is a lifeguard,Either Tyresse or Scott is a lifeguard[SEP]Scott is a lifeguard,Either Tyresse or Scott is a lifeguard[SEP]Tyresse is a lifeguard
820,Either Inglethorp or Shaniqua is a model[SEP]Inglethorp is a model,Either Inglethorp or Shaniqua is a model[SEP]Shaniqua is a model,Either Shaniqua or Inglethorp is a model[SEP]Inglethorp is a model,Either Shaniqua or Inglethorp is a model[SEP]Shaniqua is a model
821,Either Essex or Ramirez is a baker[SEP]Essex is a baker,Either Essex or Ramirez is a baker[SEP]Ramirez is a baker,Either Ramirez or Essex is a baker[SEP]Essex is a baker,Either Ramirez or Essex is a baker[SEP]Ramirez is a baker
822,Either Connor or Chin Pang is a surgeon[SEP]Connor is a surgeon,Either Connor or Chin Pang is a surgeon[SEP]Chin Pang is a surgeon,Either Chin Pang or Connor is a surgeon[SEP]Connor is a surgeon,Either Chin Pang or Connor is a surgeon[SEP]Chin Pang is a surgeon
823,Either Ronnie or Silas is an analyst[SEP]Ronnie is an analyst,Either Ronnie or Silas is an analyst[SEP]Silas is an analyst,Either Silas or Ronnie is an analyst[SEP]Ronnie is an analyst,Either Silas or Ronnie is an analyst[SEP]Silas is an analyst
824,Either Essex or Jesus is a mechanic[SEP]Essex is a mechanic,Either Essex or Jesus is a mechanic[SEP]Jesus is a mechanic,Either Jesus or Essex is a mechanic[SEP]Essex is a mechanic,Either Jesus or Essex is a mechanic[SEP]Jesus is a mechanic
825,Either Prescott or Nina is a groom[SEP]Prescott is a groom,Either Prescott or Nina is a groom[SEP]Nina is a groom,Either Nina or Prescott is a groom[SEP]Prescott is a groom,Either Nina or Prescott is a groom[SEP]Nina is a groom
826,Either Molly or Ming is a barber[SEP]Molly is a barber,Either Molly or Ming is a barber[SEP]Ming is a barber,Either Ming or Molly is a barber[SEP]Molly is a barber,Either Ming or Molly is a barber[SEP]Ming is a barber
827,Either Jenna or Chen Lang is a sociologist[SEP]Jenna is a sociologist,Either Jenna or Chen Lang is a sociologist[SEP]Chen Lang is a sociologist,Either Chen Lang or Jenna is a sociologist[SEP]Jenna is a sociologist,Either Chen Lang or Jenna is a sociologist[SEP]Chen Lang is a sociologist
828,Either Heather or Rajeev is an architect[SEP]Heather is an architect,Either Heather or Rajeev is an architect[SEP]Rajeev is an architect,Either Rajeev or Heather is an architect[SEP]Heather is an architect,Either Rajeev or Heather is an architect[SEP]Rajeev is an architect
829,Either Dustin or Joo-Lin is a performing artist[SEP]Dustin is a performing artist,Either Dustin or Joo-Lin is a performing artist[SEP]Joo-Lin is a performing artist,Either Joo-Lin or Dustin is a performing artist[SEP]Dustin is a performing artist,Either Joo-Lin or Dustin is a performing artist[SEP]Joo-Lin is a performing artist
830,Either Craig or Chin Pang is a comedian[SEP]Craig is a comedian,Either Craig or Chin Pang is a comedian[SEP]Chin Pang is a comedian,Either Chin Pang or Craig is a comedian[SEP]Craig is a comedian,Either Chin Pang or Craig is a comedian[SEP]Chin Pang is a comedian
831,Either Jacob or Kia is an office worker[SEP]Jacob is an office worker,Either Jacob or Kia is an office worker[SEP]Kia is an office worker,Either Kia or Jacob is an office worker[SEP]Jacob is an office worker,Either Kia or Jacob is an office worker[SEP]Kia is an office worker
832,Either Essex or Yang Wang is an umpire[SEP]Essex is an umpire,Either Essex or Yang Wang is an umpire[SEP]Yang Wang is an umpire,Either Yang Wang or Essex is an umpire[SEP]Essex is an umpire,Either Yang Wang or Essex is an umpire[SEP]Yang Wang is an umpire
833,Either Cole or Joo-Lin is a magician[SEP]Cole is a magician,Either Cole or Joo-Lin is a magician[SEP]Joo-Lin is a magician,Either Joo-Lin or Cole is a magician[SEP]Cole is a magician,Either Joo-Lin or Cole is a magician[SEP]Joo-Lin is a magician
834,Either Prescott or Feng Wu is a scientist[SEP]Prescott is a scientist,Either Prescott or Feng Wu is a scientist[SEP]Feng Wu is a scientist,Either Feng Wu or Prescott is a scientist[SEP]Prescott is a scientist,Either Feng Wu or Prescott is a scientist[SEP]Feng Wu is a scientist
835,Either Jake or Wang is an airman[SEP]Jake is an airman,Either Jake or Wang is an airman[SEP]Wang is an airman,Either Wang or Jake is an airman[SEP]Jake is an airman,Either Wang or Jake is an airman[SEP]Wang is an airman
836,Either Connor or Terrell is a secretary[SEP]Connor is a secretary,Either Connor or Terrell is a secretary[SEP]Terrell is a secretary,Either Terrell or Connor is a secretary[SEP]Connor is a secretary,Either Terrell or Connor is a secretary[SEP]Terrell is a secretary
837,Either Dylan or DeShawn is a librarian[SEP]Dylan is a librarian,Either Dylan or DeShawn is a librarian[SEP]DeShawn is a librarian,Either DeShawn or Dylan is a librarian[SEP]Dylan is a librarian,Either DeShawn or Dylan is a librarian[SEP]DeShawn is a librarian
838,Either Connor or Terrell is a dealer[SEP]Connor is a dealer,Either Connor or Terrell is a dealer[SEP]Terrell is a dealer,Either Terrell or Connor is a dealer[SEP]Connor is a dealer,Either Terrell or Connor is a dealer[SEP]Terrell is a dealer
839,Either Connor or Chen is a receptionist[SEP]Connor is a receptionist,Either Connor or Chen is a receptionist[SEP]Chen is a receptionist,Either Chen or Connor is a receptionist[SEP]Connor is a receptionist,Either Chen or Connor is a receptionist[SEP]Chen is a receptionist
840,Either Cadan or Anita is a supervisor[SEP]Cadan is a supervisor,Either Cadan or Anita is a supervisor[SEP]Anita is a supervisor,Either Anita or Cadan is a supervisor[SEP]Cadan is a supervisor,Either Anita or Cadan is a supervisor[SEP]Anita is a supervisor
841,Either Scott or Maya is a clerk[SEP]Scott is a clerk,Either Scott or Maya is a clerk[SEP]Maya is a clerk,Either Maya or Scott is a clerk[SEP]Scott is a clerk,Either Maya or Scott is a clerk[SEP]Maya is a clerk
842,Either Connor or Ebony is a barber[SEP]Connor is a barber,Either Connor or Ebony is a barber[SEP]Ebony is a barber,Either Ebony or Connor is a barber[SEP]Connor is a barber,Either Ebony or Connor is a barber[SEP]Ebony is a barber
843,Either Prescott or Chan is a landlord[SEP]Prescott is a landlord,Either Prescott or Chan is a landlord[SEP]Chan is a landlord,Either Chan or Prescott is a landlord[SEP]Prescott is a landlord,Either Chan or Prescott is a landlord[SEP]Chan is a landlord
844,Either Cody or Tyresse is an actor[SEP]Cody is an actor,Either Cody or Tyresse is an actor[SEP]Tyresse is an actor,Either Tyresse or Cody is an actor[SEP]Cody is an actor,Either Tyresse or Cody is an actor[SEP]Tyresse is an actor
845,Either Ronnie or Chen Wee is a counselor[SEP]Ronnie is a counselor,Either Ronnie or Chen Wee is a counselor[SEP]Chen Wee is a counselor,Either Chen Wee or Ronnie is a counselor[SEP]Ronnie is a counselor,Either Chen Wee or Ronnie is a counselor[SEP]Chen Wee is a counselor
846,Either Dylan or Terrance is a butcher[SEP]Dylan is a butcher,Either Dylan or Terrance is a butcher[SEP]Terrance is a butcher,Either Terrance or Dylan is a butcher[SEP]Dylan is a butcher,Either Terrance or Dylan is a butcher[SEP]Terrance is a butcher
847,Either Inglethorp or Jesus is a journalist[SEP]Inglethorp is a journalist,Either Inglethorp or Jesus is a journalist[SEP]Jesus is a journalist,Either Jesus or Inglethorp is a journalist[SEP]Inglethorp is a journalist,Either Jesus or Inglethorp is a journalist[SEP]Jesus is a journalist
848,Either Prescott or Chen Wu is an assistant[SEP]Prescott is an assistant,Either Prescott or Chen Wu is an assistant[SEP]Chen Wu is an assistant,Either Chen Wu or Prescott is an assistant[SEP]Prescott is an assistant,Either Chen Wu or Prescott is an assistant[SEP]Chen Wu is an assistant
849,Either Prescott or Tyrone is a firefighter[SEP]Prescott is a firefighter,Either Prescott or Tyrone is a firefighter[SEP]Tyrone is a firefighter,Either Tyrone or Prescott is a firefighter[SEP]Prescott is a firefighter,Either Tyrone or Prescott is a firefighter[SEP]Tyrone is a firefighter
850,Either Jack or Feng Wu is a commander[SEP]Jack is a commander,Either Jack or Feng Wu is a commander[SEP]Feng Wu is a commander,Either Feng Wu or Jack is a commander[SEP]Jack is a commander,Either Feng Wu or Jack is a commander[SEP]Feng Wu is a commander
851,Either Abigail or Silas is a butler[SEP]Abigail is a butler,Either Abigail or Silas is a butler[SEP]Silas is a butler,Either Silas or Abigail is a butler[SEP]Abigail is a butler,Either Silas or Abigail is a butler[SEP]Silas is a butler
852,Either LeShawn or Ramon is a drawer[SEP]LeShawn is a drawer,Either LeShawn or Ramon is a drawer[SEP]Ramon is a drawer,Either Ramon or LeShawn is a drawer[SEP]LeShawn is a drawer,Either Ramon or LeShawn is a drawer[SEP]Ramon is a drawer
853,Either Katherine or Treyvone is a surgeon[SEP]Katherine is a surgeon,Either Katherine or Treyvone is a surgeon[SEP]Treyvone is a surgeon,Either Treyvone or Katherine is a surgeon[SEP]Katherine is a surgeon,Either Treyvone or Katherine is a surgeon[SEP]Treyvone is a surgeon
854,Either Inglethorp or Kia is a landlord[SEP]Inglethorp is a landlord,Either Inglethorp or Kia is a landlord[SEP]Kia is a landlord,Either Kia or Inglethorp is a landlord[SEP]Inglethorp is a landlord,Either Kia or Inglethorp is a landlord[SEP]Kia is a landlord
855,Either Greg or Ebony is a chemist[SEP]Greg is a chemist,Either Greg or Ebony is a chemist[SEP]Ebony is a chemist,Either Ebony or Greg is a chemist[SEP]Greg is a chemist,Either Ebony or Greg is a chemist[SEP]Ebony is a chemist
856,Either Claire or Jesus is a dancer[SEP]Claire is a dancer,Either Claire or Jesus is a dancer[SEP]Jesus is a dancer,Either Jesus or Claire is a dancer[SEP]Claire is a dancer,Either Jesus or Claire is a dancer[SEP]Jesus is a dancer
857,Either LeShawn or Gabriel is a postman[SEP]LeShawn is a postman,Either LeShawn or Gabriel is a postman[SEP]Gabriel is a postman,Either Gabriel or LeShawn is a postman[SEP]LeShawn is a postman,Either Gabriel or LeShawn is a postman[SEP]Gabriel is a postman
858,Either Connor or LeBron is a linguist[SEP]Connor is a linguist,Either Connor or LeBron is a linguist[SEP]LeBron is a linguist,Either LeBron or Connor is a linguist[SEP]Connor is a linguist,Either LeBron or Connor is a linguist[SEP]LeBron is a linguist
859,Either Essex or Juan is a firefighter[SEP]Essex is a firefighter,Either Essex or Juan is a firefighter[SEP]Juan is a firefighter,Either Juan or Essex is a firefighter[SEP]Essex is a firefighter,Either Juan or Essex is a firefighter[SEP]Juan is a firefighter
860,Either Amy or Nina is a pianist[SEP]Amy is a pianist,Either Amy or Nina is a pianist[SEP]Nina is a pianist,Either Nina or Amy is a pianist[SEP]Amy is a pianist,Either Nina or Amy is a pianist[SEP]Nina is a pianist
861,Either Connor or Miguel is a diplomat[SEP]Connor is a diplomat,Either Connor or Miguel is a diplomat[SEP]Miguel is a diplomat,Either Miguel or Connor is a diplomat[SEP]Connor is a diplomat,Either Miguel or Connor is a diplomat[SEP]Miguel is a diplomat
862,Either Dustin or Terrance is a mover[SEP]Dustin is a mover,Either Dustin or Terrance is a mover[SEP]Terrance is a mover,Either Terrance or Dustin is a mover[SEP]Dustin is a mover,Either Terrance or Dustin is a mover[SEP]Terrance is a mover
863,Either Heather or Marquis is a researcher[SEP]Heather is a researcher,Either Heather or Marquis is a researcher[SEP]Marquis is a researcher,Either Marquis or Heather is a researcher[SEP]Heather is a researcher,Either Marquis or Heather is a researcher[SEP]Marquis is a researcher
864,Either Connor or Chen Lang is a radiologist[SEP]Connor is a radiologist,Either Connor or Chen Lang is a radiologist[SEP]Chen Lang is a radiologist,Either Chen Lang or Connor is a radiologist[SEP]Connor is a radiologist,Either Chen Lang or Connor is a radiologist[SEP]Chen Lang is a radiologist
865,Either Hunter or Chang is a pensioner[SEP]Hunter is a pensioner,Either Hunter or Chang is a pensioner[SEP]Chang is a pensioner,Either Chang or Hunter is a pensioner[SEP]Hunter is a pensioner,Either Chang or Hunter is a pensioner[SEP]Chang is a pensioner
866,Either Hunter or Bai is a guitarist[SEP]Hunter is a guitarist,Either Hunter or Bai is a guitarist[SEP]Bai is a guitarist,Either Bai or Hunter is a guitarist[SEP]Hunter is a guitarist,Either Bai or Hunter is a guitarist[SEP]Bai is a guitarist
867,Either Cody or Yang Wang is a researcher[SEP]Cody is a researcher,Either Cody or Yang Wang is a researcher[SEP]Yang Wang is a researcher,Either Yang Wang or Cody is a researcher[SEP]Cody is a researcher,Either Yang Wang or Cody is a researcher[SEP]Yang Wang is a researcher
868,Either Essex or Miguel is a soldier[SEP]Essex is a soldier,Either Essex or Miguel is a soldier[SEP]Miguel is a soldier,Either Miguel or Essex is a soldier[SEP]Essex is a soldier,Either Miguel or Essex is a soldier[SEP]Miguel is a soldier
869,Either Dustin or Ramon is a chief[SEP]Dustin is a chief,Either Dustin or Ramon is a chief[SEP]Ramon is a chief,Either Ramon or Dustin is a chief[SEP]Dustin is a chief,Either Ramon or Dustin is a chief[SEP]Ramon is a chief
870,Either Ronnie or Miguel is a judge[SEP]Ronnie is a judge,Either Ronnie or Miguel is a judge[SEP]Miguel is a judge,Either Miguel or Ronnie is a judge[SEP]Ronnie is a judge,Either Miguel or Ronnie is a judge[SEP]Miguel is a judge
871,Either Jake or Won San Lee is a mathematician[SEP]Jake is a mathematician,Either Jake or Won San Lee is a mathematician[SEP]Won San Lee is a mathematician,Either Won San Lee or Jake is a mathematician[SEP]Jake is a mathematician,Either Won San Lee or Jake is a mathematician[SEP]Won San Lee is a mathematician
872,Either Katie or Carlos is a soldier[SEP]Katie is a soldier,Either Katie or Carlos is a soldier[SEP]Carlos is a soldier,Either Carlos or Katie is a soldier[SEP]Katie is a soldier,Either Carlos or Katie is a soldier[SEP]Carlos is a soldier
873,Either Katie or Ebony is a chef[SEP]Katie is a chef,Either Katie or Ebony is a chef[SEP]Ebony is a chef,Either Ebony or Katie is a chef[SEP]Katie is a chef,Either Ebony or Katie is a chef[SEP]Ebony is a chef
874,Either Jake or Joo-Lin is a landlord[SEP]Jake is a landlord,Either Jake or Joo-Lin is a landlord[SEP]Joo-Lin is a landlord,Either Joo-Lin or Jake is a landlord[SEP]Jake is a landlord,Either Joo-Lin or Jake is a landlord[SEP]Joo-Lin is a landlord
875,Either Inglethorp or Ramirez is a dentist[SEP]Inglethorp is a dentist,Either Inglethorp or Ramirez is a dentist[SEP]Ramirez is a dentist,Either Ramirez or Inglethorp is a dentist[SEP]Inglethorp is a dentist,Either Ramirez or Inglethorp is a dentist[SEP]Ramirez is a dentist
876,Either Emily or Yang Wang is a mover[SEP]Emily is a mover,Either Emily or Yang Wang is a mover[SEP]Yang Wang is a mover,Either Yang Wang or Emily is a mover[SEP]Emily is a mover,Either Yang Wang or Emily is a mover[SEP]Yang Wang is a mover
877,Either Dustin or Nina is a pilot[SEP]Dustin is a pilot,Either Dustin or Nina is a pilot[SEP]Nina is a pilot,Either Nina or Dustin is a pilot[SEP]Dustin is a pilot,Either Nina or Dustin is a pilot[SEP]Nina is a pilot
878,Either Abigail or Wong Chang is a model[SEP]Abigail is a model,Either Abigail or Wong Chang is a model[SEP]Wong Chang is a model,Either Wong Chang or Abigail is a model[SEP]Abigail is a model,Either Wong Chang or Abigail is a model[SEP]Wong Chang is a model
879,Either Essex or Marquis is a chemist[SEP]Essex is a chemist,Either Essex or Marquis is a chemist[SEP]Marquis is a chemist,Either Marquis or Essex is a chemist[SEP]Essex is a chemist,Either Marquis or Essex is a chemist[SEP]Marquis is a chemist
880,Either Connor or Chan is a historian[SEP]Connor is a historian,Either Connor or Chan is a historian[SEP]Chan is a historian,Either Chan or Connor is a historian[SEP]Connor is a historian,Either Chan or Connor is a historian[SEP]Chan is a historian
881,Either Greuze or Carlos is an agent[SEP]Greuze is an agent,Either Greuze or Carlos is an agent[SEP]Carlos is an agent,Either Carlos or Greuze is an agent[SEP]Greuze is an agent,Either Carlos or Greuze is an agent[SEP]Carlos is an agent
882,Either Connor or Terrell is a bartender[SEP]Connor is a bartender,Either Connor or Terrell is a bartender[SEP]Terrell is a bartender,Either Terrell or Connor is a bartender[SEP]Connor is a bartender,Either Terrell or Connor is a bartender[SEP]Terrell is a bartender
883,Either Dustin or Wang is a linguist[SEP]Dustin is a linguist,Either Dustin or Wang is a linguist[SEP]Wang is a linguist,Either Wang or Dustin is a linguist[SEP]Dustin is a linguist,Either Wang or Dustin is a linguist[SEP]Wang is a linguist
884,Either Greuze or Miguel is a sheriff[SEP]Greuze is a sheriff,Either Greuze or Miguel is a sheriff[SEP]Miguel is a sheriff,Either Miguel or Greuze is a sheriff[SEP]Greuze is a sheriff,Either Miguel or Greuze is a sheriff[SEP]Miguel is a sheriff
885,Either Katie or Kwame is a lawn mower[SEP]Katie is a lawn mower,Either Katie or Kwame is a lawn mower[SEP]Kwame is a lawn mower,Either Kwame or Katie is a lawn mower[SEP]Katie is a lawn mower,Either Kwame or Katie is a lawn mower[SEP]Kwame is a lawn mower
886,Either Prescott or Carlos is a counselor[SEP]Prescott is a counselor,Either Prescott or Carlos is a counselor[SEP]Carlos is a counselor,Either Carlos or Prescott is a counselor[SEP]Prescott is a counselor,Either Carlos or Prescott is a counselor[SEP]Carlos is a counselor
887,Either Dylan or Raja is an illustrator[SEP]Dylan is an illustrator,Either Dylan or Raja is an illustrator[SEP]Raja is an illustrator,Either Raja or Dylan is an illustrator[SEP]Dylan is an illustrator,Either Raja or Dylan is an illustrator[SEP]Raja is an illustrator
888,Either Heather or Kwame is a theologian[SEP]Heather is a theologian,Either Heather or Kwame is a theologian[SEP]Kwame is a theologian,Either Kwame or Heather is a theologian[SEP]Heather is a theologian,Either Kwame or Heather is a theologian[SEP]Kwame is a theologian
889,Either Heather or Chin Pang is a cashier[SEP]Heather is a cashier,Either Heather or Chin Pang is a cashier[SEP]Chin Pang is a cashier,Either Chin Pang or Heather is a cashier[SEP]Heather is a cashier,Either Chin Pang or Heather is a cashier[SEP]Chin Pang is a cashier
890,Either Cody or Rajeev is an astronomer[SEP]Cody is an astronomer,Either Cody or Rajeev is an astronomer[SEP]Rajeev is an astronomer,Either Rajeev or Cody is an astronomer[SEP]Cody is an astronomer,Either Rajeev or Cody is an astronomer[SEP]Rajeev is an astronomer
891,Either Heather or Chang is a diplomat[SEP]Heather is a diplomat,Either Heather or Chang is a diplomat[SEP]Chang is a diplomat,Either Chang or Heather is a diplomat[SEP]Heather is a diplomat,Either Chang or Heather is a diplomat[SEP]Chang is a diplomat
892,Either Inglethorp or D'quan is a tennis player[SEP]Inglethorp is a tennis player,Either Inglethorp or D'quan is a tennis player[SEP]D'quan is a tennis player,Either D'quan or Inglethorp is a tennis player[SEP]Inglethorp is a tennis player,Either D'quan or Inglethorp is a tennis player[SEP]D'quan is a tennis player
893,Either Carly or Won Lee is a servant[SEP]Carly is a servant,Either Carly or Won Lee is a servant[SEP]Won Lee is a servant,Either Won Lee or Carly is a servant[SEP]Carly is a servant,Either Won Lee or Carly is a servant[SEP]Won Lee is a servant
894,Either Jenna or Raja is a linguist[SEP]Jenna is a linguist,Either Jenna or Raja is a linguist[SEP]Raja is a linguist,Either Raja or Jenna is a linguist[SEP]Jenna is a linguist,Either Raja or Jenna is a linguist[SEP]Raja is a linguist
895,Either Dustin or Li is a hairdresser[SEP]Dustin is a hairdresser,Either Dustin or Li is a hairdresser[SEP]Li is a hairdresser,Either Li or Dustin is a hairdresser[SEP]Dustin is a hairdresser,Either Li or Dustin is a hairdresser[SEP]Li is a hairdresser
896,Either Jenna or Juan is an editor[SEP]Jenna is an editor,Either Jenna or Juan is an editor[SEP]Juan is an editor,Either Juan or Jenna is an editor[SEP]Jenna is an editor,Either Juan or Jenna is an editor[SEP]Juan is an editor
897,Either Emily or Wright is a hostess[SEP]Emily is a hostess,Either Emily or Wright is a hostess[SEP]Wright is a hostess,Either Wright or Emily is a hostess[SEP]Emily is a hostess,Either Wright or Emily is a hostess[SEP]Wright is a hostess
898,Either Carly or Won Lee is a comedian[SEP]Carly is a comedian,Either Carly or Won Lee is a comedian[SEP]Won Lee is a comedian,Either Won Lee or Carly is a comedian[SEP]Carly is a comedian,Either Won Lee or Carly is a comedian[SEP]Won Lee is a comedian
899,Either Scott or Sheng Lee is a delivery[SEP]Scott is a delivery,Either Scott or Sheng Lee is a delivery[SEP]Sheng Lee is a delivery,Either Sheng Lee or Scott is a delivery[SEP]Scott is a delivery,Either Sheng Lee or Scott is a delivery[SEP]Sheng Lee is a delivery
900,Either Amy or Terrance is a butler[SEP]Amy is a butler,Either Amy or Terrance is a butler[SEP]Terrance is a butler,Either Terrance or Amy is a butler[SEP]Amy is a butler,Either Terrance or Amy is a butler[SEP]Terrance is a butler
901,Either Katie or Joo-Lin is a handball player[SEP]Katie is a handball player,Either Katie or Joo-Lin is a handball player[SEP]Joo-Lin is a handball player,Either Joo-Lin or Katie is a handball player[SEP]Katie is a handball player,Either Joo-Lin or Katie is a handball player[SEP]Joo-Lin is a handball player
902,Either Ronnie or Wang is a secretary[SEP]Ronnie is a secretary,Either Ronnie or Wang is a secretary[SEP]Wang is a secretary,Either Wang or Ronnie is a secretary[SEP]Ronnie is a secretary,Either Wang or Ronnie is a secretary[SEP]Wang is a secretary
903,Either Cadan or Ebony is a producer[SEP]Cadan is a producer,Either Cadan or Ebony is a producer[SEP]Ebony is a producer,Either Ebony or Cadan is a producer[SEP]Cadan is a producer,Either Ebony or Cadan is a producer[SEP]Ebony is a producer
904,Either Inglethorp or Ebony is a pensioner[SEP]Inglethorp is a pensioner,Either Inglethorp or Ebony is a pensioner[SEP]Ebony is a pensioner,Either Ebony or Inglethorp is a pensioner[SEP]Inglethorp is a pensioner,Either Ebony or Inglethorp is a pensioner[SEP]Ebony is a pensioner
905,Either Greg or DeShawn is a swimmer[SEP]Greg is a swimmer,Either Greg or DeShawn is a swimmer[SEP]DeShawn is a swimmer,Either DeShawn or Greg is a swimmer[SEP]Greg is a swimmer,Either DeShawn or Greg is a swimmer[SEP]DeShawn is a swimmer
906,Either Craig or Juan is a carpenter[SEP]Craig is a carpenter,Either Craig or Juan is a carpenter[SEP]Juan is a carpenter,Either Juan or Craig is a carpenter[SEP]Craig is a carpenter,Either Juan or Craig is a carpenter[SEP]Juan is a carpenter
907,Either Ronnie or Lamar is a firefighter[SEP]Ronnie is a firefighter,Either Ronnie or Lamar is a firefighter[SEP]Lamar is a firefighter,Either Lamar or Ronnie is a firefighter[SEP]Ronnie is a firefighter,Either Lamar or Ronnie is a firefighter[SEP]Lamar is a firefighter
908,Either Jake or Juan is a pharmacist[SEP]Jake is a pharmacist,Either Jake or Juan is a pharmacist[SEP]Juan is a pharmacist,Either Juan or Jake is a pharmacist[SEP]Jake is a pharmacist,Either Juan or Jake is a pharmacist[SEP]Juan is a pharmacist
909,Either Jenna or Joo-Lin is a painter[SEP]Jenna is a painter,Either Jenna or Joo-Lin is a painter[SEP]Joo-Lin is a painter,Either Joo-Lin or Jenna is a painter[SEP]Jenna is a painter,Either Joo-Lin or Jenna is a painter[SEP]Joo-Lin is a painter
910,Either Inglethorp or Carlos is a prosecutor[SEP]Inglethorp is a prosecutor,Either Inglethorp or Carlos is a prosecutor[SEP]Carlos is a prosecutor,Either Carlos or Inglethorp is a prosecutor[SEP]Inglethorp is a prosecutor,Either Carlos or Inglethorp is a prosecutor[SEP]Carlos is a prosecutor
911,Either Dylan or Chong Ling is a teacher[SEP]Dylan is a teacher,Either Dylan or Chong Ling is a teacher[SEP]Chong Ling is a teacher,Either Chong Ling or Dylan is a teacher[SEP]Dylan is a teacher,Either Chong Ling or Dylan is a teacher[SEP]Chong Ling is a teacher
912,Either Jack or Lamar is an employee[SEP]Jack is an employee,Either Jack or Lamar is an employee[SEP]Lamar is an employee,Either Lamar or Jack is an employee[SEP]Jack is an employee,Either Lamar or Jack is an employee[SEP]Lamar is an employee
