,0,1,2,3
732,Either Liz or Tyrone is a tailor[SEP]Liz is a tailor,Either Liz or Tyrone is a tailor[SEP]Tyrone is a tailor,Either Tyrone or Liz is a tailor[SEP]Liz is a tailor,Either Tyrone or Liz is a tailor[SEP]Tyrone is a tailor
733,Either Lily or Carlos is an electrician[SEP]Lily is an electrician,Either Lily or Carlos is an electrician[SEP]Carlos is an electrician,Either Carlos or Lily is an electrician[SEP]Lily is an electrician,Either Carlos or Lily is an electrician[SEP]Carlos is an electrician
734,Either Juliette or Val is a gambler[SEP]Juliette is a gambler,Either Juliette or Val is a gambler[SEP]Val is a gambler,Either Val or Juliette is a gambler[SEP]Juliette is a gambler,Either Val or Juliette is a gambler[SEP]Val is a gambler
735,Either Shelly or Manuel is a software engineer[SEP]Shelly is a software engineer,Either Shelly or Manuel is a software engineer[SEP]Manuel is a software engineer,Either Manuel or Shelly is a software engineer[SEP]Shelly is a software engineer,Either Manuel or Shelly is a software engineer[SEP]Manuel is a software engineer
736,Either Tuppence or Brady is a baker[SEP]Tuppence is a baker,Either Tuppence or Brady is a baker[SEP]Brady is a baker,Either Brady or Tuppence is a baker[SEP]Tuppence is a baker,Either Brady or Tuppence is a baker[SEP]Brady is a baker
737,Either Shevon or Kwame is an airman[SEP]Shevon is an airman,Either Shevon or Kwame is an airman[SEP]Kwame is an airman,Either Kwame or Shevon is an airman[SEP]Shevon is an airman,Either Kwame or Shevon is an airman[SEP]Kwame is an airman
738,Either Shevon or Edward is a servant[SEP]Shevon is a servant,Either Shevon or Edward is a servant[SEP]Edward is a servant,Either Edward or Shevon is a servant[SEP]Shevon is a servant,Either Edward or Shevon is a servant[SEP]Edward is a servant
739,Either Shiloh or Sudeep is an army[SEP]Shiloh is an army,Either Shiloh or Sudeep is an army[SEP]Sudeep is an army,Either Sudeep or Shiloh is an army[SEP]Shiloh is an army,Either Sudeep or Shiloh is an army[SEP]Sudeep is an army
740,Either Kassandra or Tyresse is a driver[SEP]Kassandra is a driver,Either Kassandra or Tyresse is a driver[SEP]Tyresse is a driver,Either Tyresse or Kassandra is a driver[SEP]Kassandra is a driver,Either Tyresse or Kassandra is a driver[SEP]Tyresse is a driver
741,Either Ebony or Lamar is a theologian[SEP]Ebony is a theologian,Either Ebony or Lamar is a theologian[SEP]Lamar is a theologian,Either Lamar or Ebony is a theologian[SEP]Ebony is a theologian,Either Lamar or Ebony is a theologian[SEP]Lamar is a theologian
742,Either Heather or Won Lee is a businessperson[SEP]Heather is a businessperson,Either Heather or Won Lee is a businessperson[SEP]Won Lee is a businessperson,Either Won Lee or Heather is a businessperson[SEP]Heather is a businessperson,Either Won Lee or Heather is a businessperson[SEP]Won Lee is a businessperson
743,Either Brittany or Scott is a painter[SEP]Brittany is a painter,Either Brittany or Scott is a painter[SEP]Scott is a painter,Either Scott or Brittany is a painter[SEP]Brittany is a painter,Either Scott or Brittany is a painter[SEP]Scott is a painter
744,Either Diamond or Miguel is a soldier[SEP]Diamond is a soldier,Either Diamond or Miguel is a soldier[SEP]Miguel is a soldier,Either Miguel or Diamond is a soldier[SEP]Diamond is a soldier,Either Miguel or Diamond is a soldier[SEP]Miguel is a soldier
745,Either Juliette or Sidney is a builder[SEP]Juliette is a builder,Either Juliette or Sidney is a builder[SEP]Sidney is a builder,Either Sidney or Juliette is a builder[SEP]Juliette is a builder,Either Sidney or Juliette is a builder[SEP]Sidney is a builder
746,Either Wendy or Mack is a servant[SEP]Wendy is a servant,Either Wendy or Mack is a servant[SEP]Mack is a servant,Either Mack or Wendy is a servant[SEP]Wendy is a servant,Either Mack or Wendy is a servant[SEP]Mack is a servant
747,Either Olga or James is an umpire[SEP]Olga is an umpire,Either Olga or James is an umpire[SEP]James is an umpire,Either James or Olga is an umpire[SEP]Olga is an umpire,Either James or Olga is an umpire[SEP]James is an umpire
748,Either Benny or Silas is an army[SEP]Benny is an army,Either Benny or Silas is an army[SEP]Silas is an army,Either Silas or Benny is an army[SEP]Benny is an army,Either Silas or Benny is an army[SEP]Silas is an army
749,Either Claire or Chen Wu is a singer[SEP]Claire is a singer,Either Claire or Chen Wu is a singer[SEP]Chen Wu is a singer,Either Chen Wu or Claire is a singer[SEP]Claire is a singer,Either Chen Wu or Claire is a singer[SEP]Chen Wu is a singer
750,Either Lea or Javier is a guard[SEP]Lea is a guard,Either Lea or Javier is a guard[SEP]Javier is a guard,Either Javier or Lea is a guard[SEP]Lea is a guard,Either Javier or Lea is a guard[SEP]Javier is a guard
751,Either Janet or Steve is a diplomat[SEP]Janet is a diplomat,Either Janet or Steve is a diplomat[SEP]Steve is a diplomat,Either Steve or Janet is a diplomat[SEP]Janet is a diplomat,Either Steve or Janet is a diplomat[SEP]Steve is a diplomat
752,Either Carrie or Juan is a CEO[SEP]Carrie is a CEO,Either Carrie or Juan is a CEO[SEP]Juan is a CEO,Either Juan or Carrie is a CEO[SEP]Carrie is a CEO,Either Juan or Carrie is a CEO[SEP]Juan is a CEO
753,Either Cindy or Sheng Lee is a dancer[SEP]Cindy is a dancer,Either Cindy or Sheng Lee is a dancer[SEP]Sheng Lee is a dancer,Either Sheng Lee or Cindy is a dancer[SEP]Cindy is a dancer,Either Sheng Lee or Cindy is a dancer[SEP]Sheng Lee is a dancer
754,Either Phoebe or Mark is a historian[SEP]Phoebe is a historian,Either Phoebe or Mark is a historian[SEP]Mark is a historian,Either Mark or Phoebe is a historian[SEP]Phoebe is a historian,Either Mark or Phoebe is a historian[SEP]Mark is a historian
755,Either Diamond or Cazar is an employment[SEP]Diamond is an employment,Either Diamond or Cazar is an employment[SEP]Cazar is an employment,Either Cazar or Diamond is an employment[SEP]Diamond is an employment,Either Cazar or Diamond is an employment[SEP]Cazar is an employment
756,Either Meghan or Trevon is a banker[SEP]Meghan is a banker,Either Meghan or Trevon is a banker[SEP]Trevon is a banker,Either Trevon or Meghan is a banker[SEP]Meghan is a banker,Either Trevon or Meghan is a banker[SEP]Trevon is a banker
757,Either Barbara or Won San Lee is a designer[SEP]Barbara is a designer,Either Barbara or Won San Lee is a designer[SEP]Won San Lee is a designer,Either Won San Lee or Barbara is a designer[SEP]Barbara is a designer,Either Won San Lee or Barbara is a designer[SEP]Won San Lee is a designer
758,Either Sharon or Aaron is an artist[SEP]Sharon is an artist,Either Sharon or Aaron is an artist[SEP]Aaron is an artist,Either Aaron or Sharon is an artist[SEP]Sharon is an artist,Either Aaron or Sharon is an artist[SEP]Aaron is an artist
759,Either Susan or John is an accountant[SEP]Susan is an accountant,Either Susan or John is an accountant[SEP]John is an accountant,Either John or Susan is an accountant[SEP]Susan is an accountant,Either John or Susan is an accountant[SEP]John is an accountant
760,Either Camille or Jones is a mechanic[SEP]Camille is a mechanic,Either Camille or Jones is a mechanic[SEP]Jones is a mechanic,Either Jones or Camille is a mechanic[SEP]Camille is a mechanic,Either Jones or Camille is a mechanic[SEP]Jones is a mechanic
761,Either Lara or Won San Lee is a hairdresser[SEP]Lara is a hairdresser,Either Lara or Won San Lee is a hairdresser[SEP]Won San Lee is a hairdresser,Either Won San Lee or Lara is a hairdresser[SEP]Lara is a hairdresser,Either Won San Lee or Lara is a hairdresser[SEP]Won San Lee is a hairdresser
762,Either Ellen or Shane is a hostess[SEP]Ellen is a hostess,Either Ellen or Shane is a hostess[SEP]Shane is a hostess,Either Shane or Ellen is a hostess[SEP]Ellen is a hostess,Either Shane or Ellen is a hostess[SEP]Shane is a hostess
763,Either Cynthia or Chen Wu is a lawn mower[SEP]Cynthia is a lawn mower,Either Cynthia or Chen Wu is a lawn mower[SEP]Chen Wu is a lawn mower,Either Chen Wu or Cynthia is a lawn mower[SEP]Cynthia is a lawn mower,Either Chen Wu or Cynthia is a lawn mower[SEP]Chen Wu is a lawn mower
764,Either Beyonce or Jose is a poet[SEP]Beyonce is a poet,Either Beyonce or Jose is a poet[SEP]Jose is a poet,Either Jose or Beyonce is a poet[SEP]Beyonce is a poet,Either Jose or Beyonce is a poet[SEP]Jose is a poet
765,Either Melissa or Sudeep is a grocer[SEP]Melissa is a grocer,Either Melissa or Sudeep is a grocer[SEP]Sudeep is a grocer,Either Sudeep or Melissa is a grocer[SEP]Melissa is a grocer,Either Sudeep or Melissa is a grocer[SEP]Sudeep is a grocer
766,Either Susan or Laquan is a nurse[SEP]Susan is a nurse,Either Susan or Laquan is a nurse[SEP]Laquan is a nurse,Either Laquan or Susan is a nurse[SEP]Susan is a nurse,Either Laquan or Susan is a nurse[SEP]Laquan is a nurse
767,Either Tina or Javier is a builder[SEP]Tina is a builder,Either Tina or Javier is a builder[SEP]Javier is a builder,Either Javier or Tina is a builder[SEP]Tina is a builder,Either Javier or Tina is a builder[SEP]Javier is a builder
768,Either Katie or Andrew is a tennis player[SEP]Katie is a tennis player,Either Katie or Andrew is a tennis player[SEP]Andrew is a tennis player,Either Andrew or Katie is a tennis player[SEP]Katie is a tennis player,Either Andrew or Katie is a tennis player[SEP]Andrew is a tennis player
769,Either Jenna or Mark is a diplomat[SEP]Jenna is a diplomat,Either Jenna or Mark is a diplomat[SEP]Mark is a diplomat,Either Mark or Jenna is a diplomat[SEP]Jenna is a diplomat,Either Mark or Jenna is a diplomat[SEP]Mark is a diplomat
770,Either Juliette or Sam is a groom[SEP]Juliette is a groom,Either Juliette or Sam is a groom[SEP]Sam is a groom,Either Sam or Juliette is a groom[SEP]Juliette is a groom,Either Sam or Juliette is a groom[SEP]Sam is a groom
771,Either Lara or Fred is a surgeon[SEP]Lara is a surgeon,Either Lara or Fred is a surgeon[SEP]Fred is a surgeon,Either Fred or Lara is a surgeon[SEP]Lara is a surgeon,Either Fred or Lara is a surgeon[SEP]Fred is a surgeon
772,Either Janice or Chan is a performing artist[SEP]Janice is a performing artist,Either Janice or Chan is a performing artist[SEP]Chan is a performing artist,Either Chan or Janice is a performing artist[SEP]Janice is a performing artist,Either Chan or Janice is a performing artist[SEP]Chan is a performing artist
773,Either Lara or Sidney is a commander[SEP]Lara is a commander,Either Lara or Sidney is a commander[SEP]Sidney is a commander,Either Sidney or Lara is a commander[SEP]Lara is a commander,Either Sidney or Lara is a commander[SEP]Sidney is a commander
774,Either Anita or Tyrone is a lawyer[SEP]Anita is a lawyer,Either Anita or Tyrone is a lawyer[SEP]Tyrone is a lawyer,Either Tyrone or Anita is a lawyer[SEP]Anita is a lawyer,Either Tyrone or Anita is a lawyer[SEP]Tyrone is a lawyer
775,Either Janet or Cody is a civil[SEP]Janet is a civil,Either Janet or Cody is a civil[SEP]Cody is a civil,Either Cody or Janet is a civil[SEP]Janet is a civil,Either Cody or Janet is a civil[SEP]Cody is a civil
776,Either Meghan or Ming is a performing artist[SEP]Meghan is a performing artist,Either Meghan or Ming is a performing artist[SEP]Ming is a performing artist,Either Ming or Meghan is a performing artist[SEP]Meghan is a performing artist,Either Ming or Meghan is a performing artist[SEP]Ming is a performing artist
777,Either Laquisha or Jose is a chief[SEP]Laquisha is a chief,Either Laquisha or Jose is a chief[SEP]Jose is a chief,Either Jose or Laquisha is a chief[SEP]Laquisha is a chief,Either Jose or Laquisha is a chief[SEP]Jose is a chief
778,Either Jen or Hunter is a clerk[SEP]Jen is a clerk,Either Jen or Hunter is a clerk[SEP]Hunter is a clerk,Either Hunter or Jen is a clerk[SEP]Jen is a clerk,Either Hunter or Jen is a clerk[SEP]Hunter is a clerk
779,Either Vrenna or Mack is an editor[SEP]Vrenna is an editor,Either Vrenna or Mack is an editor[SEP]Mack is an editor,Either Mack or Vrenna is an editor[SEP]Vrenna is an editor,Either Mack or Vrenna is an editor[SEP]Mack is an editor
780,Either Ruby or Chen Wu is a firefighter[SEP]Ruby is a firefighter,Either Ruby or Chen Wu is a firefighter[SEP]Chen Wu is a firefighter,Either Chen Wu or Ruby is a firefighter[SEP]Ruby is a firefighter,Either Chen Wu or Ruby is a firefighter[SEP]Chen Wu is a firefighter
781,Either Shevon or Jimmy is a drawer[SEP]Shevon is a drawer,Either Shevon or Jimmy is a drawer[SEP]Jimmy is a drawer,Either Jimmy or Shevon is a drawer[SEP]Shevon is a drawer,Either Jimmy or Shevon is a drawer[SEP]Jimmy is a drawer
782,Either Janice or Joey is an author[SEP]Janice is an author,Either Janice or Joey is an author[SEP]Joey is an author,Either Joey or Janice is an author[SEP]Janice is an author,Either Joey or Janice is an author[SEP]Joey is an author
783,Either Candice or Andrew is a performing artist[SEP]Candice is a performing artist,Either Candice or Andrew is a performing artist[SEP]Andrew is a performing artist,Either Andrew or Candice is a performing artist[SEP]Candice is a performing artist,Either Andrew or Candice is a performing artist[SEP]Andrew is a performing artist
784,Either Veronica or Tom is a doctor[SEP]Veronica is a doctor,Either Veronica or Tom is a doctor[SEP]Tom is a doctor,Either Tom or Veronica is a doctor[SEP]Veronica is a doctor,Either Tom or Veronica is a doctor[SEP]Tom is a doctor
785,Either Anne or Tim is a grocer[SEP]Anne is a grocer,Either Anne or Tim is a grocer[SEP]Tim is a grocer,Either Tim or Anne is a grocer[SEP]Anne is a grocer,Either Tim or Anne is a grocer[SEP]Tim is a grocer
786,Either Jennifer or Won Lee is an author[SEP]Jennifer is an author,Either Jennifer or Won Lee is an author[SEP]Won Lee is an author,Either Won Lee or Jennifer is an author[SEP]Jennifer is an author,Either Won Lee or Jennifer is an author[SEP]Won Lee is an author
787,Either Craig or Jesus is a prosecutor[SEP]Craig is a prosecutor,Either Craig or Jesus is a prosecutor[SEP]Jesus is a prosecutor,Either Jesus or Craig is a prosecutor[SEP]Craig is a prosecutor,Either Jesus or Craig is a prosecutor[SEP]Jesus is a prosecutor
788,Either Grace or Terrance is a sheriff[SEP]Grace is a sheriff,Either Grace or Terrance is a sheriff[SEP]Terrance is a sheriff,Either Terrance or Grace is a sheriff[SEP]Grace is a sheriff,Either Terrance or Grace is a sheriff[SEP]Terrance is a sheriff
789,Either Anita or Ronnie is a fireman[SEP]Anita is a fireman,Either Anita or Ronnie is a fireman[SEP]Ronnie is a fireman,Either Ronnie or Anita is a fireman[SEP]Anita is a fireman,Either Ronnie or Anita is a fireman[SEP]Ronnie is a fireman
790,Either Shaniqua or Greg is an aeronautical engineer[SEP]Shaniqua is an aeronautical engineer,Either Shaniqua or Greg is an aeronautical engineer[SEP]Greg is an aeronautical engineer,Either Greg or Shaniqua is an aeronautical engineer[SEP]Shaniqua is an aeronautical engineer,Either Greg or Shaniqua is an aeronautical engineer[SEP]Greg is an aeronautical engineer
791,Either Paula or Malik is a composer[SEP]Paula is a composer,Either Paula or Malik is a composer[SEP]Malik is a composer,Either Malik or Paula is a composer[SEP]Paula is a composer,Either Malik or Paula is a composer[SEP]Malik is a composer
792,Either Dawn or Chen Wee is a coach[SEP]Dawn is a coach,Either Dawn or Chen Wee is a coach[SEP]Chen Wee is a coach,Either Chen Wee or Dawn is a coach[SEP]Dawn is a coach,Either Chen Wee or Dawn is a coach[SEP]Chen Wee is a coach
793,Either Megan or Thomas is a farmer[SEP]Megan is a farmer,Either Megan or Thomas is a farmer[SEP]Thomas is a farmer,Either Thomas or Megan is a farmer[SEP]Megan is a farmer,Either Thomas or Megan is a farmer[SEP]Thomas is a farmer
794,Either Kia or Greg is a scientist[SEP]Kia is a scientist,Either Kia or Greg is a scientist[SEP]Greg is a scientist,Either Greg or Kia is a scientist[SEP]Kia is a scientist,Either Greg or Kia is a scientist[SEP]Greg is a scientist
795,Either Erica or D'quan is a scientist[SEP]Erica is a scientist,Either Erica or D'quan is a scientist[SEP]D'quan is a scientist,Either D'quan or Erica is a scientist[SEP]Erica is a scientist,Either D'quan or Erica is a scientist[SEP]D'quan is a scientist
796,Either Shiloh or Sam is an inspector[SEP]Shiloh is an inspector,Either Shiloh or Sam is an inspector[SEP]Sam is an inspector,Either Sam or Shiloh is an inspector[SEP]Shiloh is an inspector,Either Sam or Shiloh is an inspector[SEP]Sam is an inspector
797,Either Paula or Dylan is a psychologist[SEP]Paula is a psychologist,Either Paula or Dylan is a psychologist[SEP]Dylan is a psychologist,Either Dylan or Paula is a psychologist[SEP]Paula is a psychologist,Either Dylan or Paula is a psychologist[SEP]Dylan is a psychologist
798,Either Tuppence or Thorn is a designer[SEP]Tuppence is a designer,Either Tuppence or Thorn is a designer[SEP]Thorn is a designer,Either Thorn or Tuppence is a designer[SEP]Tuppence is a designer,Either Thorn or Tuppence is a designer[SEP]Thorn is a designer
799,Either Paula or Jafari is a nurse[SEP]Paula is a nurse,Either Paula or Jafari is a nurse[SEP]Jafari is a nurse,Either Jafari or Paula is a nurse[SEP]Paula is a nurse,Either Jafari or Paula is a nurse[SEP]Jafari is a nurse
800,Either Veronica or Jesus is a barber[SEP]Veronica is a barber,Either Veronica or Jesus is a barber[SEP]Jesus is a barber,Either Jesus or Veronica is a barber[SEP]Veronica is a barber,Either Jesus or Veronica is a barber[SEP]Jesus is a barber
801,Either Susan or Jim is a football player[SEP]Susan is a football player,Either Susan or Jim is a football player[SEP]Jim is a football player,Either Jim or Susan is a football player[SEP]Susan is a football player,Either Jim or Susan is a football player[SEP]Jim is a football player
802,Either Precious or Chen Wu is a cook[SEP]Precious is a cook,Either Precious or Chen Wu is a cook[SEP]Chen Wu is a cook,Either Chen Wu or Precious is a cook[SEP]Precious is a cook,Either Chen Wu or Precious is a cook[SEP]Chen Wu is a cook
803,Either Melissa or Carlos is a swimmer[SEP]Melissa is a swimmer,Either Melissa or Carlos is a swimmer[SEP]Carlos is a swimmer,Either Carlos or Melissa is a swimmer[SEP]Melissa is a swimmer,Either Carlos or Melissa is a swimmer[SEP]Carlos is a swimmer
804,Either Shelly or Ramon is a lawyer[SEP]Shelly is a lawyer,Either Shelly or Ramon is a lawyer[SEP]Ramon is a lawyer,Either Ramon or Shelly is a lawyer[SEP]Shelly is a lawyer,Either Ramon or Shelly is a lawyer[SEP]Ramon is a lawyer
805,Either Megan or Ramon is a butler[SEP]Megan is a butler,Either Megan or Ramon is a butler[SEP]Ramon is a butler,Either Ramon or Megan is a butler[SEP]Megan is a butler,Either Ramon or Megan is a butler[SEP]Ramon is a butler
806,Either Roberta or Kwame is a CEO[SEP]Roberta is a CEO,Either Roberta or Kwame is a CEO[SEP]Kwame is a CEO,Either Kwame or Roberta is a CEO[SEP]Roberta is a CEO,Either Kwame or Roberta is a CEO[SEP]Kwame is a CEO
807,Either Diamond or D'quan is a doctor[SEP]Diamond is a doctor,Either Diamond or D'quan is a doctor[SEP]D'quan is a doctor,Either D'quan or Diamond is a doctor[SEP]Diamond is a doctor,Either D'quan or Diamond is a doctor[SEP]D'quan is a doctor
808,Either Tanisha or Jamel is a pianist[SEP]Tanisha is a pianist,Either Tanisha or Jamel is a pianist[SEP]Jamel is a pianist,Either Jamel or Tanisha is a pianist[SEP]Tanisha is a pianist,Either Jamel or Tanisha is a pianist[SEP]Jamel is a pianist
809,Either Tricia or Rocco is a singer[SEP]Tricia is a singer,Either Tricia or Rocco is a singer[SEP]Rocco is a singer,Either Rocco or Tricia is a singer[SEP]Tricia is a singer,Either Rocco or Tricia is a singer[SEP]Rocco is a singer
810,Either Abigail or Kariem is a delivery[SEP]Abigail is a delivery,Either Abigail or Kariem is a delivery[SEP]Kariem is a delivery,Either Kariem or Abigail is a delivery[SEP]Abigail is a delivery,Either Kariem or Abigail is a delivery[SEP]Kariem is a delivery
811,Either Brittany or Jamie is an employment[SEP]Brittany is an employment,Either Brittany or Jamie is an employment[SEP]Jamie is an employment,Either Jamie or Brittany is an employment[SEP]Brittany is an employment,Either Jamie or Brittany is an employment[SEP]Jamie is an employment
812,Either Maggie or Steven is a scientist[SEP]Maggie is a scientist,Either Maggie or Steven is a scientist[SEP]Steven is a scientist,Either Steven or Maggie is a scientist[SEP]Maggie is a scientist,Either Steven or Maggie is a scientist[SEP]Steven is a scientist
813,Either Maggie or Joey is a cook[SEP]Maggie is a cook,Either Maggie or Joey is a cook[SEP]Joey is a cook,Either Joey or Maggie is a cook[SEP]Maggie is a cook,Either Joey or Maggie is a cook[SEP]Joey is a cook
814,Either Joan or Sheng Lee is a salesperson[SEP]Joan is a salesperson,Either Joan or Sheng Lee is a salesperson[SEP]Sheng Lee is a salesperson,Either Sheng Lee or Joan is a salesperson[SEP]Joan is a salesperson,Either Sheng Lee or Joan is a salesperson[SEP]Sheng Lee is a salesperson
815,Either Anne or Chen Wu is a businessperson[SEP]Anne is a businessperson,Either Anne or Chen Wu is a businessperson[SEP]Chen Wu is a businessperson,Either Chen Wu or Anne is a businessperson[SEP]Anne is a businessperson,Either Chen Wu or Anne is a businessperson[SEP]Chen Wu is a businessperson
816,Either Abigail or Lamar is a researcher[SEP]Abigail is a researcher,Either Abigail or Lamar is a researcher[SEP]Lamar is a researcher,Either Lamar or Abigail is a researcher[SEP]Abigail is a researcher,Either Lamar or Abigail is a researcher[SEP]Lamar is a researcher
817,Either Jennifer or Tyresse is an accountant[SEP]Jennifer is an accountant,Either Jennifer or Tyresse is an accountant[SEP]Tyresse is an accountant,Either Tyresse or Jennifer is an accountant[SEP]Jennifer is an accountant,Either Tyresse or Jennifer is an accountant[SEP]Tyresse is an accountant
818,Either Candy or Tyrone is a scientist[SEP]Candy is a scientist,Either Candy or Tyrone is a scientist[SEP]Tyrone is a scientist,Either Tyrone or Candy is a scientist[SEP]Candy is a scientist,Either Tyrone or Candy is a scientist[SEP]Tyrone is a scientist
819,Either Molly or Greg is an accountant[SEP]Molly is an accountant,Either Molly or Greg is an accountant[SEP]Greg is an accountant,Either Greg or Molly is an accountant[SEP]Molly is an accountant,Either Greg or Molly is an accountant[SEP]Greg is an accountant
820,Either Monique or Louis is a software engineer[SEP]Monique is a software engineer,Either Monique or Louis is a software engineer[SEP]Louis is a software engineer,Either Louis or Monique is a software engineer[SEP]Monique is a software engineer,Either Louis or Monique is a software engineer[SEP]Louis is a software engineer
821,Either Katie or Cadan is a soldier[SEP]Katie is a soldier,Either Katie or Cadan is a soldier[SEP]Cadan is a soldier,Either Cadan or Katie is a soldier[SEP]Katie is a soldier,Either Cadan or Katie is a soldier[SEP]Cadan is a soldier
822,Either Phoebe or Aaron is an architect[SEP]Phoebe is an architect,Either Phoebe or Aaron is an architect[SEP]Aaron is an architect,Either Aaron or Phoebe is an architect[SEP]Phoebe is an architect,Either Aaron or Phoebe is an architect[SEP]Aaron is an architect
823,Either Diamond or Denny is an auditor[SEP]Diamond is an auditor,Either Diamond or Denny is an auditor[SEP]Denny is an auditor,Either Denny or Diamond is an auditor[SEP]Diamond is an auditor,Either Denny or Diamond is an auditor[SEP]Denny is an auditor
824,Either Sue or Tim is a researcher[SEP]Sue is a researcher,Either Sue or Tim is a researcher[SEP]Tim is a researcher,Either Tim or Sue is a researcher[SEP]Sue is a researcher,Either Tim or Sue is a researcher[SEP]Tim is a researcher
825,Either Sara or Carl is a plumber[SEP]Sara is a plumber,Either Sara or Carl is a plumber[SEP]Carl is a plumber,Either Carl or Sara is a plumber[SEP]Sara is a plumber,Either Carl or Sara is a plumber[SEP]Carl is a plumber
826,Either Lisa or Hunter is a researcher[SEP]Lisa is a researcher,Either Lisa or Hunter is a researcher[SEP]Hunter is a researcher,Either Hunter or Lisa is a researcher[SEP]Lisa is a researcher,Either Hunter or Lisa is a researcher[SEP]Hunter is a researcher
827,Either Beth or Tyresse is a fireman[SEP]Beth is a fireman,Either Beth or Tyresse is a fireman[SEP]Tyresse is a fireman,Either Tyresse or Beth is a fireman[SEP]Beth is a fireman,Either Tyresse or Beth is a fireman[SEP]Tyresse is a fireman
828,Either Monica or Jesus is a chef[SEP]Monica is a chef,Either Monica or Jesus is a chef[SEP]Jesus is a chef,Either Jesus or Monica is a chef[SEP]Monica is a chef,Either Jesus or Monica is a chef[SEP]Jesus is a chef
829,Either Kassidy or Sam is a scientist[SEP]Kassidy is a scientist,Either Kassidy or Sam is a scientist[SEP]Sam is a scientist,Either Sam or Kassidy is a scientist[SEP]Kassidy is a scientist,Either Sam or Kassidy is a scientist[SEP]Sam is a scientist
830,Either Bai or Tim is a salesperson[SEP]Bai is a salesperson,Either Bai or Tim is a salesperson[SEP]Tim is a salesperson,Either Tim or Bai is a salesperson[SEP]Bai is a salesperson,Either Tim or Bai is a salesperson[SEP]Tim is a salesperson
831,Either Veronica or Chang Lee is an airman[SEP]Veronica is an airman,Either Veronica or Chang Lee is an airman[SEP]Chang Lee is an airman,Either Chang Lee or Veronica is an airman[SEP]Veronica is an airman,Either Chang Lee or Veronica is an airman[SEP]Chang Lee is an airman
832,Either Juliette or Cadan is a butcher[SEP]Juliette is a butcher,Either Juliette or Cadan is a butcher[SEP]Cadan is a butcher,Either Cadan or Juliette is a butcher[SEP]Juliette is a butcher,Either Cadan or Juliette is a butcher[SEP]Cadan is a butcher
833,Either Cindy or Lamar is a plumber[SEP]Cindy is a plumber,Either Cindy or Lamar is a plumber[SEP]Lamar is a plumber,Either Lamar or Cindy is a plumber[SEP]Cindy is a plumber,Either Lamar or Cindy is a plumber[SEP]Lamar is a plumber
834,Either Katherine or Joey is a groom[SEP]Katherine is a groom,Either Katherine or Joey is a groom[SEP]Joey is a groom,Either Joey or Katherine is a groom[SEP]Katherine is a groom,Either Joey or Katherine is a groom[SEP]Joey is a groom
835,Either Candace or Jafari is a surgeon[SEP]Candace is a surgeon,Either Candace or Jafari is a surgeon[SEP]Jafari is a surgeon,Either Jafari or Candace is a surgeon[SEP]Candace is a surgeon,Either Jafari or Candace is a surgeon[SEP]Jafari is a surgeon
836,Either Ruby or Steven is a judge[SEP]Ruby is a judge,Either Ruby or Steven is a judge[SEP]Steven is a judge,Either Steven or Ruby is a judge[SEP]Ruby is a judge,Either Steven or Ruby is a judge[SEP]Steven is a judge
837,Either Greta or Val is a bartender[SEP]Greta is a bartender,Either Greta or Val is a bartender[SEP]Val is a bartender,Either Val or Greta is a bartender[SEP]Greta is a bartender,Either Val or Greta is a bartender[SEP]Val is a bartender
838,Either Precious or Miguel is a cleaner[SEP]Precious is a cleaner,Either Precious or Miguel is a cleaner[SEP]Miguel is a cleaner,Either Miguel or Precious is a cleaner[SEP]Precious is a cleaner,Either Miguel or Precious is a cleaner[SEP]Miguel is a cleaner
839,Either Anna or Micheal is a comedian[SEP]Anna is a comedian,Either Anna or Micheal is a comedian[SEP]Micheal is a comedian,Either Micheal or Anna is a comedian[SEP]Anna is a comedian,Either Micheal or Anna is a comedian[SEP]Micheal is a comedian
840,Either Candice or Louis is an analyst[SEP]Candice is an analyst,Either Candice or Louis is an analyst[SEP]Louis is an analyst,Either Louis or Candice is an analyst[SEP]Candice is an analyst,Either Louis or Candice is an analyst[SEP]Louis is an analyst
841,Either Jennifer or Jacob is a supervisor[SEP]Jennifer is a supervisor,Either Jennifer or Jacob is a supervisor[SEP]Jacob is a supervisor,Either Jacob or Jennifer is a supervisor[SEP]Jennifer is a supervisor,Either Jacob or Jennifer is a supervisor[SEP]Jacob is a supervisor
842,Either Anita or Bill is a swimmer[SEP]Anita is a swimmer,Either Anita or Bill is a swimmer[SEP]Bill is a swimmer,Either Bill or Anita is a swimmer[SEP]Anita is a swimmer,Either Bill or Anita is a swimmer[SEP]Bill is a swimmer
843,Either Roberta or Tyresse is an executive[SEP]Roberta is an executive,Either Roberta or Tyresse is an executive[SEP]Tyresse is an executive,Either Tyresse or Roberta is an executive[SEP]Roberta is an executive,Either Tyresse or Roberta is an executive[SEP]Tyresse is an executive
844,Either Precious or Lars is a designer[SEP]Precious is a designer,Either Precious or Lars is a designer[SEP]Lars is a designer,Either Lars or Precious is a designer[SEP]Precious is a designer,Either Lars or Precious is a designer[SEP]Lars is a designer
845,Either Sally or LeBron is a prosecutor[SEP]Sally is a prosecutor,Either Sally or LeBron is a prosecutor[SEP]LeBron is a prosecutor,Either LeBron or Sally is a prosecutor[SEP]Sally is a prosecutor,Either LeBron or Sally is a prosecutor[SEP]LeBron is a prosecutor
